id,WHO,WHAT-murder,WHAT-rape,WHAT-sexual_assault,WHAT-abuse,WHAT-harassment,WHAT-fear,WHAT-disgust/sadness/anger
990825398064877569,3,,,,,,,
991769835196559360,4,,,,,,,
994187922671919106,1,,,,1,,,
992158326044725248,3,,,,,,,1
989893517047746561,1,,,1,,,,
991272156620382211,3,,,,,,,1
991078347542163456,4,,,,,,,
990786395902959616,3,,,,,,,
990769209100656640,3,,,,,,,1
989993060191830018,4,,,,,,,
991437312096530432,4,,,,,,,
990901774922993664,4,,,,,,,
989979227104665600,3,,,,,,,1
990348225663119362,1,,,1,,,,
990239268223275008,3,,,,,,,1
992588093399199744,3,,,,,,,1
992727642616074240,4,,,,,,,
991116482548559872,3,,,,,,,
990949655990231040,3,,,,,,,1
991073533026623488,4,,,,,,,
990886546105548800,4,,,,,,,
990251992013516801,1,,,1,,,,
991482061675487234,4,,,,,,,
991633880087236609,1,,,,,1,,
990786310356000768,1,,,,1,,,
989924039899705344,1,,,,,1,,
991579329065832449,2,,,,1,,,
991801772518854658,4,,,,,,,
990167679335108608,3,,,,,,,1
994030098884968448,5,,,,,,,
991340226332315648,4,,,,,,,
991007012761866241,1,,,1,,,,
991116201261756417,1,,,,1,,,
991193935044399107,3,,,,,,,1
990368735184683008,1,,,,,1,,
991049587405283329,1,,,,1,,,
993883648410767361,1,,,,,,1,
991163821338386437,4,,,,,,,
990164899149111296,1,,,,,1,,
989927893244481536,1,,,,,1,,
990817957575045120,4,,,,,,,
990797037061931008,3,,,,,,,1
991431008502370305,4,,,,,,,
991870745138597888,3,,,,,,,
991001959544119296,1,,,,,1,,
991409639144255488,4,,,,,,,
990864874820591616,2,1,,,,,,
992005647872024576,5,,,,,,,
991813102550376455,2,,,,1,,,
991858548798877696,5,,,,,,,
991707564755836928,4,,,,,,,
991134714097557504,2,,1,,,,,
991172648808931328,1,,,,,,1,
989976867351552001,1,,,1,,1,,
991629726614736897,4,,,,,,,
990828188522643456,3,,,,,,,1
991795079076630529,2,,,,,,,
991020809887117312,1,,,,,,,
989917516569948162,1,,,,,1,,
991452396651012096,1,,,1,,,,
989964367029571585,1,,,,,1,,
991333172624478208,1,,,,1,,,
990984326400626689,2,,,1,,,,
990307251175993345,3,,,,,,,
989933151102427136,5,,,,,,,
989984128094425090,3,,,,,,,
991365319083032576,2,,1,1,1,,,
991737181969571840,3,,,,,,,
991121365737656320,1,,,1,,,,
991489412465876992,4,,,,,,,
991659764638773248,1,,,,,1,,
991110027145555968,3,,,,,,,1
990870563739586560,1,,1,,,,,
990816544946049029,3,,,,,,,1
990784019985035266,1,,,1,,,,
990235082597249024,1,,,,,1,,
989987012626255873,1,,,,,1,,
990792944889352192,3,,,,,,,1
990827551324098560,3,,,,,,,1
991986685675212801,1,,1,,,,,
989957059541127169,1,,,,,1,,
991888284329496577,1,,,,,1,,
990293791742611457,2,,,,,1,,
991183076930805760,2,1,,,,,,
991265554571911169,5,,,,,,,
991865229972819968,3,,,,,,,
990911945032204290,1,,,1,,,,
991315936002170881,1,,,,,,1,
991784741824278530,3,,,,,,,
991461568977227781,2,,1,,,,,
991137486570221568,3,,,,,,,1
990804554341068800,2,1,,,1,,,
990845385500450816,4,,,,,,,
989936614699827200,4,,,,,,,
990963480709693440,4,,,,,,,
990816562478280704,1,,,1,,,,
989984552490885120,1,,,1,,,,
990826602358493184,1,,,,,,1,
991396443582844931,1,,,,,1,,
991069215493906432,1,,,1,,,,
990917748237758465,1,,,1,,,,
990161742138404864,1,,,,,,1,
992007841996312577,1,,,,,1,,
991143416535900160,1,,,1,,,,
990907067430068224,4,,,,,,,
990344615030116352,4,,,,,,,
990371941369425925,3,,,,,,1,
990817643509764096,3,,,,,,,1
990242400076554241,1,,,1,,1,,
991414090345205765,1,,,,,,1,
990377016166899712,3,,,,,,,1
991012406544486400,3,,,,,,,
991057469328822277,5,,,,,,,
991123784391450624,1,,,,,,1,
990209104961572864,5,,,,,,,
990014366538981377,4,,,,,,,
991032273758769156,2,1,1,,1,,,
990007180026933250,1,,,,,1,,
991388433141682176,1,,,,1,,,
990896015606771713,4,,,,,,,
990779101047853056,2,1,1,1,,,,
990816129017896960,1,,,,,,1,
990953921911906306,3,,,,,,,
990819694276988929,3,,,,,,,
991504553282621441,3,,,,,,,1
990264684401045504,5,,,,,,,
990017897505357824,1,,,,,1,,
990888583476273152,4,,,,,,,
989974745893494784,4,,,,,,,
990785074307190787,2,1,,,,,,
991339838900142080,3,,,,,,,1
990939743293771776,4,,,,,,,
992712782083756032,4,,,,,,,
990803631883653120,3,,,,,,,
991343374593675264,3,,,,,,,1
990024180656689153,5,,,,,,,
990956353156997122,1,,,,,1,,
991106632045252608,1,,,,1,,,
990799561311604737,3,,,,,,,1
990752788966715394,3,,,,,,,
994547747150757889,3,,,,,,,1
990332369214300165,1,,,1,,,,
990159608512761856,1,,,1,,,,
991128953845899264,3,,,,,,,1
991486314364260354,3,,,,,,,
990237255162843136,1,,,,,1,,
990277205245775872,3,,,,,,,1
991010242195525633,1,,,,,1,,
991199598453710849,4,,,,,,,
990993871491555329,1,,,1,,,,
990203619684253698,1,,,,,1,,
990935762102358016,3,,,,,,,
991469578512490496,3,,,,,,,1
990820151162540032,3,,,,,,,1
991724584473948160,3,,,,,,,
989861262543683584,1,,,1,,,,
991029659130359808,1,,,,,1,,
990321202785906689,1,,,1,,,,
992012044936339456,1,,,,1,,,
991490836612505600,3,,,,,,,1
990035811671396353,4,,,,,,,
990868802824007680,4,,,,,,,
991699468293730304,2,,,,,,,
991510657886539776,3,,,,,,,
990806769801879552,4,,,,,,,
991624095468048384,3,,,,,,,1
991485167930920960,3,,,,,,,1
991866691712843776,1,,,,,1,,
991175040786890752,3,,,,,,,
991061611216621568,1,,,,,1,,
990009525037162497,1,,,1,,,,
991006145744687105,1,,,1,,,,
991027658296315904,3,,,,,,,1
991088865610956800,3,,,,,,,1
990819636710174720,2,1,1,,1,,,
991222732019916800,1,,,1,,,,
989973815672360963,1,,,,,,1,
991535522907590658,2,,1,,,,,
990953860889042946,2,1,,,1,,,
990802797338775553,3,,,,,,,1
990816111036960773,2,,,,,,,1
991356760962281475,3,,,,,,,1
991050142437511174,3,,,,,,,
991373366945898498,4,,,,,,,
990810908308975617,2,1,,,,,,
989935947524558849,1,,,,,1,,
991063453765906432,1,,,1,,,,
991346547441926145,2,,,1,,,,
991719374141771776,4,,,,,,,
991893608142864385,4,,,,,,,
991718119403028481,4,,,,,,,
992673751304110080,1,,,,1,,,
991848925958234112,1,,,,1,,,
990827214923968512,1,,,,1,,,
990843445676859393,2,,,,1,,,
992128582179835906,4,,,,,,,
990112665543630848,1,,,,,1,,
989998883643195394,3,,,,,,,1
991042284371267586,2,,,,,,,
990751050838806528,3,,,,,,,1
989952100338724865,1,,,,,,1,
991098033713577984,3,,,,,,,1
992082086625468421,3,,,,,,,
991947717302734848,3,,,,,,,1
992086521690779649,4,,,,,,,
989906537614397441,1,,,,,1,,
991003912701440002,2,,,,1,,,
991069732265701376,3,,,,,,,1
990369442805805056,3,,,,,,,1
990769019107110914,1,,,1,,,,
991002838946992130,5,,,,,,,
990801367332728832,4,,,,,,,
991032703108739079,1,,,1,,,,
990792795500761089,2,1,,,,,,
990179778681622528,2,,,,,,1,
990757531524980736,2,1,1,,,,,
995384810980847621,2,,,1,,,,
990954865395404801,3,,,,,,,1
990942993103380480,5,,,,,,,
990936883545944064,2,1,1,,,,,
990035653810425857,3,,,,,,,
990306705740386304,3,,,,,,,1
990749183358525440,1,,,,,1,,
990160730736472069,1,,,,,1,,
990213000513622016,4,,,,,,,
990968854611484679,5,,,,,,,
989989440629112832,3,,,,,,,1
990770676117266432,3,,,,,,,1
991391289529815041,3,,,,,,,1
991193334524841984,1,,,,,,1,
992566088373342209,4,,,,,,,
991441520464158721,1,,,,,,,1
991151353048203264,4,,,,,,,
990959998762184704,3,,,,,,,
990786094160601088,3,,,,,,,1
991128989887590401,2,,1,,1,,,
991308360703148034,3,,,,,,,1
989942264523821057,1,,,,,,1,
990118957221806080,3,,,,,,,
991150688276279296,4,,,,,,,
990823129164509184,3,,,,,,,1
992184641951068161,3,,,,,,,
991397980543639553,1,,,1,,1,,
991044136429121537,3,,,,,,,
990817140939870208,3,,,,,,,
990205425575518208,3,,,,,,,
990168386276601857,1,,,,,1,,
991184106137575424,5,,,,,,,
991625894698606592,4,,,,,,,
990801167738425346,3,,,,,,,1
990854232407511042,2,,,,1,,,
991460416218951680,1,,,,,1,,
991338056438505477,4,,,,,,,
989899091378364416,1,,,,,1,,
990120083954561024,3,,,,,,,1
990852816704024576,1,,,1,,1,,
990791773910962176,4,,,,,,,
991504135878037506,4,,,,,,,
991463873537626112,2,1,,,1,,,
990146497357459456,3,,,,,,,
990316407664635904,1,,,,,1,,
990132474465398784,1,,,1,,,,
990149443830853632,3,,,,,,,
991133343352786949,2,1,1,,1,,,
991150869029801984,3,,,,,,,
989957623817625600,1,,,1,,,,
990161964386091010,1,,,1,,,,
990869833351860224,4,,,,,,,
991316948167413761,4,,,,,,,
991386217517322240,3,,,,,,,
990759827503763456,3,,,,,,,1
991113144566153217,3,,,,,,,
991217272994848768,1,,,,,1,,
989918974887546881,1,,,1,,,,
991075429590224902,4,,,,,,,
991465244701716480,3,,,,,,,1
991108394143617025,3,,,,,,,1
990836794668343296,3,,,,,,,1
990765037705945090,3,,,,,,,1
990770467765215234,2,1,,,,,,
990275964113510400,2,,,,1,,,
991009473572540416,5,,,,,,,
991428167800950784,4,,,,,,,
990177652957904896,1,,,,,,1,
990992555448848384,2,1,,,,,,
989963491367882753,4,,,,,,,
991036215888621568,4,,,,,,,
990220619076825089,3,,,,,,,1
991496096332636161,3,,,,,,,1
991077454260338688,3,,,,,,,
990134310295482374,1,,,,,1,,
990128808589131776,1,,,,,1,,
989941375763406850,1,,,1,,,,
991927050113085441,4,,,,,,,
990921055085715456,3,,,,,,,1
990186385301803009,1,,,,1,,,
990838462218686464,3,,,,,,,1
990791129548324864,3,,,,,,,1
992184449013035010,3,,,,,,,
991143491374931968,3,,,,,,,
990861223091752960,4,,,,,,,
989928352961134592,3,,,,,,,
989914405809860609,1,,,,,1,,
991528993991155712,3,,,,,,,1
993479251994337280,1,,,1,,,,
989996811271143430,3,,,,,,,
990847173813137408,1,,,,,,1,
991098425239396352,3,,,,,,,1
991171309844549632,3,,,,,,,1
991374821350092800,3,,,,,,,1
991373630226485250,3,,,,,,,
989907365725122560,1,,,1,,,,
990834680009240577,3,,,,,,,
991088252571570178,3,,,,,,,1
989970664932151297,1,,,,,,1,
990242392593727488,1,,,,,1,,
990965010049486854,3,,,,,,,1
990815935819902977,2,,,1,,,,
991476772171632640,3,,,,,,,
991031397115748352,3,,,,,,,
989855088373059584,2,,1,,,,,
991110783370227713,3,,,,,,,1
991078136568741888,3,,,,,,,1
993886886979604480,3,,,,,,,
991104118700892161,4,,,,,,,
991662356542484480,4,,,,,,,
994091193108783104,3,,,,,,,
991441617478455296,4,,,,,,,
990162345304449024,1,,1,,,,,
990187692423106560,1,,,,,1,,
991349837315665920,3,,,,,,,1
991307995995877376,2,,,,1,,,
991088631715631106,3,,,,,,,1
990948095830589440,1,,,1,,,,
990745280411852800,3,,,,,,,1
990168452672389120,1,,,,,1,,
990954869828792320,3,,,,,,,
990743844919668736,3,,,,,,,1
991174301100511232,3,,,,,,,
990270835213516800,3,,,,,,,
990023696638185473,1,,,1,,,,
990109588732239872,1,,,1,,,,
991521729339101185,3,,,,,,,
990179271720296448,1,,,,,,1,
991001289684410368,3,,,,,,,1
990836297152507904,4,,,,,,,
990177933426864128,3,,,,,,,1
990212719679868928,3,,,,,,,
989947946853699594,3,,,,,,,1
989965261259276289,4,,,,,,,
991324543359778816,1,,,1,,,,
991427297684140033,4,,,,,,,
990744997199740928,3,,,,,,,
991054030892912641,2,,,,1,,,
990867867699728384,4,,,,,,,
991179514641235968,3,,,,,,1,1
990860727752765440,1,,,,,,1,
990823331560611840,3,,,,,,,1
991530312084738049,4,,,,,,,
991427887004831755,4,,,,,,,
990761673865744386,3,,,,,,,1
991025441174708224,4,,,,,,,
990967388660289536,3,,,,,,,
992186527198449664,5,,,,,,,
989986001010544640,1,,,,,1,,
990934432293978112,3,,,,,,,
990184739104608256,3,,,,,,,1
990848111043141632,3,,,,,,,1
991385905314353152,2,,,,1,,,
990155023714746369,3,,,,,,,
990001978423103488,3,,,,,,,
991663296989286400,4,,,,,,,
991050055388946432,1,,,,1,,,
990820025614393345,3,,,,,,,1
990175426633961472,1,,,,,1,,
990225466719121409,4,,,,,,,
990806871626997763,3,,,,,,,
990786760123801601,2,1,,,,,,
990812343734022146,3,,,,,,,
991152404983926784,1,,,1,,,,
991075976821002241,2,1,1,,,,,
990767866969513984,3,,,,,,,1
990763507716182021,2,1,,,,,,
990189662873452544,1,,,,,1,,
990878283846823936,3,,,,,,,1
990372559307923456,3,,,,,,,
991016834651443203,4,,,,,,,
991133577340510208,1,,,,,1,,
990178317847465985,1,,,1,,,,
990967966874431489,3,,,,,,,
993934078192865280,4,,,,,,,
991854322794336256,3,,,,,,,1
991655523174019073,1,,,,,1,,
989987054883876866,1,,,1,,,,
990780201452933125,4,,,,,,,
990144599875309568,1,,,,,1,,
990197562891157504,3,,,,,,,1
991194129379053569,1,,,,,1,,
992131698488901639,1,,,1,,,,
989963338959421442,1,,,1,,,,
990206342957883393,1,,,,,1,,
991446939618160642,3,,,,,,,
990981297597231105,1,,,,,1,,
991286036046237697,1,,,,,1,,
991738247159173121,1,,,,1,,,
991098754685120513,4,,,,,,,
991435655442989057,3,,,,,,,
990129595042160641,3,,,,,,,
990177399152238592,3,,,,,,,1
991014972208631809,3,,,,,,,
990979548257898496,4,,,,,,,
990744302522335232,3,,,,,,,1
991137917178232833,3,,,,,,,1
990223583472431107,4,,,,,,,
992007449774383105,4,,,,,,,
990815607057661952,3,,,,,,,
990985082923114497,3,,,,,,,1
991336505967808512,3,,,,,,,
991014204961370112,3,,,,,,,1
991493247070588932,3,,,,,,,
989947738547740672,1,,,,,,1,
991114947672276992,3,,,,,,,1
991255102538289152,4,,,,,,,
990992398783320064,3,,,,,,,
990259247567994880,1,,,,,,1,
989896918804389889,1,,,1,,,,
990219063321391105,3,,,,,,,
991109689952952320,3,,,,,,,
990811659689185282,3,,,,,,,1
991112117981007872,2,,,1,,,,
990804309859295232,3,,,,,,,
994613566920642560,4,,,,,,,
991613841422372866,4,,,,,,,
990276511482765312,5,,,,,,,
990819345776377857,3,,,,,,,
990016954072289280,1,,,,,,1,
991319412530663424,4,,,,,,,
990017254585749504,4,,,,,,,
990795725880557569,3,,,,,,,
991216822820229120,3,,,,,,,
990363313866358784,1,,,,,,,1
991172417463648257,3,,,,,,,1
990332593165033472,1,,,,,1,,
990225676291772416,3,,,,,,,
992696396376571904,4,,,,,,,
991521904363175936,5,,,,,,,
990172112143908865,5,,,,,,,
991551103912333312,1,,,,,,1,
993564265549303810,3,,,,,,,
991038101811351554,3,,,,,,,1
991044223939022850,3,,,,,,,
991109517478912006,3,,,,,,,
991027060234752001,4,,,,,,,
991187429548789761,3,,,,,,,1
991021862023933952,3,,,,,,,
990923898081415168,1,,,1,,,,
990182762010341377,1,,,,,,1,
991427500336205824,4,,,,,,,
991673970427654144,4,,,,,,,
991077196751163393,3,,,,,,,1
990812690896637952,4,,,,,,,
991487348419563520,3,,,,,,,1
990806684367978497,3,,,,,,,
990212791016525824,1,,,,,,1,
990221394867867648,4,,,,,,,
989883297894404098,1,,,1,,,,
990763990925152256,3,,,,,,,
989973293976440832,1,,,1,,,,
991130420912820224,1,,,,,,,
991527952809644033,3,,,,,,,1
991142160283160578,1,,,,,,,
990972502502408192,3,,,,,,,
989915326921011201,3,,,,,,,
989922115272011776,1,,1,,,,,
991380713256685568,4,,,,,,,
990793415116902400,3,,,,,,,
990783187675766786,3,,,,,,,1
990952570398093312,1,,,1,,,,
991105347359297536,3,,,,,,,1
989896707864518659,1,,,1,,,,
991065847207792641,3,,,,,,,1
991863960629628928,4,,,,,,,
991489096131448833,3,,,,,,,
990246866829938688,3,,,,,,,1
991410041935802368,3,,,,,,,1
990946226567774209,1,,,,,1,,
990322838459600896,1,,,,,,1,
990845234689990657,3,,,,,,,
990803664834060293,1,,,1,,,,
991732213011156994,4,,,,,,,
990007699998986240,3,,,,,,1,1
990809166431342592,3,,,,,,,1
990990263060520961,3,,,,,,,1
990986660522463232,1,,,1,,,,
991808345479639040,3,,,,,,,
990815555186655234,4,,,,,,,
990330897529438209,3,,,,,,,
990877021801779200,1,,,1,,,,
991329772159557633,4,,,,,,,
991836806026014720,3,,,,,,1,
990933267317755904,1,,,,1,,,
991083641483726848,2,1,,,,,,
991346970508906496,1,,,1,,,,
990758697478557696,2,1,1,,1,,,
990817082345377792,4,,,,,,,
991989540486369282,2,1,,,1,,,
991094832939626503,2,1,,,,,,
991859728534921217,3,,,,,,,1
990815650707836929,3,,,,,,,1
991159229770817542,1,,1,,,,,
990827883420467201,1,,,,,1,,
991711591610531841,1,,,,,1,,
991569507192885248,3,,,,,,,1
990987700604932096,1,,,1,,,,
994245629512749056,5,,,,,,,
990065582249840640,4,,,,,,,
990794857378611200,2,,,,1,,,
991381441396330496,3,,,,,,,
991874248628027392,5,,,,,,,
991201565041020928,4,,,,,,,
990839258628984832,3,,,,,,,1
991029437817868289,2,,,1,,,,
991719810668081152,5,,,,,,,
991017739388178433,1,,,,,1,,
990959920831967232,3,,,,,,,1
990810201598169088,3,,,,,,,
991195872024199168,4,,,,,,,
989996845979127808,1,,,,,1,,
990008768334319616,1,,,1,,,,
990298900497133568,1,,,1,,,,
990168225433473025,1,,,1,,,,
990837391186452480,2,1,,,,,,
990812731249975296,4,,,,,,,
990813194376634368,3,,,,,,,1
990129929261142017,3,,,,,,,
991400989671460866,4,,,,,,,
991221368854335488,3,,,,,,,
991216439007891456,3,,,,,,,1
991102084794802176,3,,,,,,,1
990272067785379842,2,,,1,,,,
990338465970745344,4,,,,,,,
991374765142274049,3,,,,,,,1
990828388561629184,3,,,,,,,
990191322387636224,3,,,,,,,
990248168687329282,1,,,1,,,,
990976276973449216,4,,,,,,,
990965865083437057,4,,,,,,,
990285034438479873,5,,,,,,,
990876906601017344,3,,,,,,,
991122328103870465,1,,,,,,1,
991394472788414464,4,,,,,,,
990013065717567493,1,,,,,,1,
991808927854661632,5,,,,,,,
989848689781944320,1,,,,,1,,
991066331926720512,3,,,,,,,1
990797448779128832,1,,,,,,1,
991002651285389314,4,,,,,,,
989896895760826368,4,,,,,,,
991857688094167040,3,,,,,,,
990168694486634497,1,,,,,1,,
990885703105105920,4,,,,,,,
990910606709608449,5,,,,,,,
990974556302065664,3,,,,,,,1
990850832852832257,4,,,,,,,
990195749693599744,1,,,,,1,,
989840944236294145,1,,,,,1,,
990003618362380289,4,,,,,,,
990311716582981632,1,,,,,,1,
990989579766456321,1,,,,1,,,
989917355198251009,4,,,,,,,
990374081705979904,4,,,,,,,
994216208831574019,1,,,,,1,,
990181319673081856,3,,,,,,,
990986554498863104,1,,,1,,,,
993566100150472704,4,,,,,,,
990897550264799232,4,,,,,,,
991497558295044096,3,,,,,,,1
995298047553888258,4,,,,,,,
991700953232535553,3,,,,,,,1
991301654719983618,3,,,,,,,
991457382189424640,3,,,,,,,1
991105387846885376,1,,1,,,,,
990233927053987840,4,,,,,,,
991028384284192769,1,,1,,,,,
990784385422168065,3,,,,,,1,
991390744656138240,2,,,,,,1,
991278971391299584,1,,,,,1,,
990274530953388032,1,,,,,1,,
990300359636766722,3,,,,,,,1
990973532321574912,3,,,,,,,1
990297976961716224,1,,,,,1,,
991787017016152066,3,,,,,,,1
991098290811932676,4,,,,,,,
991368169351675907,4,,,,,,,
991156785775087617,3,,,,,,,1
991180300431515650,3,,,,,,,
990238919559204864,1,,,,,1,,
991587373631844354,5,,,,,,,
990867975300317184,4,,,,,,,
990769195917955073,2,,,1,,,,
991433878106787840,5,,,,,,,
993693961251442693,1,,,,,,1,
991453760110067712,1,,,,,1,,
990279412892528640,3,,,,,,,1
990293837758304260,3,,,,,,,
992121426915323905,5,,,,,,,
991882616923213826,5,,,,,,,
990830591259095045,4,,,,,,,
990778627838169088,3,,,,,,,
989936496428965888,3,,,,,,,1
991197698228355072,3,,,,,,,
990979878920118272,4,,,,,,,
990010593691291648,3,,,,,,,1
991081055007453185,1,,,,1,,,
990799225289150464,1,,,,,,1,
990788228868395008,3,,,,,,,1
990004829249507328,1,,,,,,1,
991013914124193798,1,,,,,,,
990378864013651969,3,,,,,,,1
991443496857989123,1,,,1,,,,
991541031106686976,3,,,,,,,1
991859757312069632,4,,,,,,,
990765607380488193,2,1,1,,,,,
991747857672822785,4,,,,,,,
990164507388346369,1,,,,,,1,
990134384484343808,3,,,,,,,
991120374350929920,4,,,,,,,
991909096260546560,3,,,,,,,1
991664642559758338,3,,,,,,,
989972273644875778,1,,,,,1,,
990790241303883776,1,,,,,1,,
990800263752683523,4,,,,,,,
991072234755239937,4,,,,,,,
992163437013815296,3,,,,,,,
990280912242970624,1,,,,,,1,
989838654364319747,1,,,1,,,,
994437957439254529,1,,,,1,,,
991498981107789824,4,,,,,,,
990846928605851649,4,,,,,,,
991629646763642880,3,,,,,,,
990141497109549056,3,,,,,,,
991033694197616640,3,,,,,,,1
991021987467354112,3,,,,,,,1
991138037525512193,4,,,,,,,
989991568730984459,4,,,,,,,
991388038931582978,4,,,,,,,
991034277079994370,5,,,,,,,
991486794389696512,2,,,1,,,,
990284585954144257,3,,,,,,,
991188169981939712,3,,,,,,1,1
991250536673529856,3,,,,,,,1
990163564748034048,1,,,1,,,,
991663110233706502,2,,,,,1,,
991001137724772353,3,,,,,,,
989937844847292416,1,,,1,,,,
990865970620239872,4,,,,,,,
991199673774956545,3,,,,,,,1
991535264328749058,3,,,,,,,
991407344658669571,3,,,,,,,
991484119099019265,3,,,,,,,
989895197650833409,1,,,,,1,,
991408027076124673,4,,,,,,,
991167964161363968,4,,,,,,,
990355264913199104,1,,,,,,1,
991016685896458240,3,,,,,,,1
990124246104977409,1,,,1,,,,
990951496761167873,3,,,,,,,
990980884621856768,3,,,,,,1,
990772915036655618,3,,,,,,,1
991029862843469824,1,,,1,,,,
991015396286361600,1,,1,,,,,
989966443977564160,3,,,,,,,
991005534827569153,1,,,,1,,,
990276848369184768,1,,,,,1,,
990791604532334594,2,1,1,,1,,,
990184483197456384,3,,,,,,,
991424292423421954,1,,,,,1,,
990809333406601216,3,,,,,,,1
991173450327871488,3,,,,,,,
989972814366171137,1,,,,,1,,
991784086174949378,4,,,,,,,
990814343775375360,2,1,1,,,,,
990291306491600896,1,,,1,,,,
991339934480044032,4,,,,,,,
992137834214645762,5,,,,,,,
990843448164052992,3,,,,,,,
990808128831807488,2,,,1,1,,,
991162613013843969,3,,,,,,,
991298214010634241,1,,,1,,,,
989982568694022146,1,,,1,,,,
990821404328255493,4,,,,,,,
990777422336405505,3,,,,,,,1
991167645880913920,1,,,,,1,,
991448673820196864,4,,,,,,,
991088956451192833,4,,,,,,,
989928540224282624,3,,,,,,,
990983040036990982,5,,,,,,,
990357459557601285,4,,,,,,,
994677360925569024,1,,,,1,,,
989922760007798785,3,,,,,,,
990187107674218496,1,,,1,,,,
991871828833570816,1,,,1,,,,
990924808400592896,1,,1,1,,,,
991775286294433793,2,1,1,,,,,
991711115058049025,3,,,,,,1,
991126087638966272,4,,,,,,,
990179975448973313,1,,1,,,,,
990204050120601600,1,,,,,,1,
990292538128027648,1,,,,,1,,
990206829421621248,4,,,,,,,
991462514759208960,3,,,,,,,1
990805738208550913,2,,1,,,,,
990221000217366528,3,,,,,,,1
990360003608539136,1,,,1,,,,
990793384716619776,1,,1,1,,,,
991911747073265664,3,,,,,,,1
991528839267454977,3,,,,,,1,
990820421556736001,3,,,,,,,1
990957219020713984,1,,,1,,,,
991042770772119552,1,,,,,1,,
991188612673933312,4,,,,,,,
990961762760458241,4,,,,,,,
990239442467278849,4,,,,,,,
990961814958694400,3,,,,,,,1
990926674660388865,4,,,,,,,
991205526036938752,3,,,,,,,1
991194491938787328,3,,,,,,1,1
990218436490952704,4,,,,,,,
991146130351280128,3,,,,,,,
990353314108903430,1,,,,,1,,
989923479880458240,1,,,1,,,,
991308367170822144,5,,,,,,,
991000703433834496,3,,,,,,,1
991002879786979329,4,,,,,,,
990812311442075648,1,,,,,1,,
991145293793120258,3,,,,,,,
989995059952144390,1,,,1,,,,
991082040052387846,4,,,,,,,
991430981923033088,3,,,,,,,1
991711252006260736,4,,,,,,,
990254067413856256,1,,,,,1,1,
991765717166026759,2,,,1,,,,
989950442338648064,3,,,,,,1,
990992215009832961,1,,,1,,,,
991311731220795392,1,,,1,,,,
989918315006124032,5,,,,,,,
991474767017410560,2,1,1,,1,,,
990004408250494977,3,,,,,,,
989933321118461953,1,,,,,,1,
991345256481415170,4,,,,,,,
990760669946490881,2,1,1,,1,,,
989934596711239681,3,,,,,,,1
991526163767062529,1,,,,,,1,
991137352776069121,3,,,,,,,1
991359709230886917,3,,,,,,,
991896306565206021,3,,,,,,,1
991300534383579136,1,,,,,1,,
991012527210487808,4,,,,,,,
990815065036218368,3,,,,,,,1
994466388420038656,4,,,,,,,
990837123321344005,5,,,,,,,
990349453705056256,3,,,,,,,1
990261024044568576,1,,,,,1,,
990219809303531520,1,,,1,,,,
990818424623378433,4,,,,,,,
991127366796750848,3,,,,,,,1
991018635354345472,3,,,,,,,1
990865846863048705,1,,,,,1,,
990328139061583873,3,,,,,,,1
991026597737172993,1,,,1,,,,
989911737901174784,1,,,1,,,,
991405758557376513,4,,,,,,,
991177384702435328,3,,,,,,,1
990915324936708096,1,,1,1,,,,
990827843486715905,3,,,,,,,1
990259442041131008,4,,,,,,,
990125643722522624,3,,,,,,,1
990764661128691718,3,,,,,,,
991394645715378176,1,,,,,,1,
990951753427443712,3,,,,,,,
989967994469134337,1,,,1,,,,
991178494821445632,3,,,,,,,1
990748771393957888,4,,,,,,,
990016293339353088,2,,,,,,1,
990822793242726402,1,,,1,,,,
990843729878634497,1,,,,,1,,
992084084926173184,1,,,,1,,,
991344702724157441,5,,,,,,,
989900076037427200,1,,,1,,,,
991720282615361537,4,,,,,,,
991412642203013127,4,,,,,,,
991062167817515010,1,,,1,,,,
990117154170261505,3,,,,,,1,
990995778746421248,3,,,,,,,
991450065435848704,4,,,,,,,
990972308922740736,5,,,,,,,
991044203923890176,3,,,,,,,
990789419358670848,3,,,,,,,
991762608360493056,4,,,,,,,
990181299162959872,5,,,,,,,
991019968723587079,3,,,,,,,
994675379322441729,3,,,,,,,1
990866733434068992,3,,,,,,,
990253346991804416,3,,,,,,,1
990777901078532096,2,1,,,1,,,
991167351625342977,3,,,,,,,1
989937513119797248,1,,,1,,,,
990146250749161472,3,,,,,,1,1
990170862342033408,4,,,,,,,
990211061432356864,4,,,,,,,
991005708643651584,1,,,,,1,1,
991080510297460736,3,,,,,,,1
989918568589549569,1,,,1,,,,
991211205879631872,2,1,1,,1,,,
991179139859337217,2,,,1,,,,
991017512337858560,3,,,,,,,
990248541946896384,1,,,1,,,,
990842005545783297,3,,,,,,,
991003081218371584,3,,,,,,,
989857941644894211,4,,,,,,,
991684402349518850,4,,,,,,,
991371000532164608,2,,,,,1,,
990312086516502528,4,,,,,,,
990825928677769216,4,,,,,,,
991016008352747522,2,,,1,1,,,
990281106913222657,3,,,,,,,1
990284519705120773,3,,,,,,,1
990772983600963584,3,,,,,,,
991361857683410944,5,,,,,,,
991403546527588352,2,1,,,,,,
991452589945389056,3,,,,,,,
989964502006468610,1,,1,1,1,,,
989980804418887680,3,,,,,,,
990995812552495104,2,1,1,,,,,
990063587409489920,3,,,,,,,
990027317727592448,4,,,,,,,
